"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","","","Tue Dec 02 02:46:29 UTC 2025","passed","Tue Dec 02 02:46:29 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","6472","When I click on the text area of add todo input","","Tue Dec 02 02:46:17 UTC 2025","passed","Tue Dec 02 02:46:23 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","495","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Tue Dec 02 02:46:35 UTC 2025","passed","Tue Dec 02 02:46:36 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","466","And I add ""Change status task"" on 04/14/2021 as Completed","","Tue Dec 02 02:46:31 UTC 2025","passed","Tue Dec 02 02:46:31 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","117","Then I verify ""Change status task"" status is changed to Incomplete","","Tue Dec 02 02:46:33 UTC 2025","passed","Tue Dec 02 02:46:33 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","164","And I delete ""Change status task"" by clicking on delete icon","","Tue Dec 02 02:46:33 UTC 2025","passed","Tue Dec 02 02:46:33 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","224","And I logout from the dashboard","","Tue Dec 02 02:46:29 UTC 2025","passed","Tue Dec 02 02:46:29 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","117","Given I am on the login page","","Tue Dec 02 02:46:24 UTC 2025","passed","Tue Dec 02 02:46:25 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","209","And I logout from the dashboard","","Tue Dec 02 02:46:33 UTC 2025","passed","Tue Dec 02 02:46:33 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","0","","","Tue Dec 02 02:46:38 UTC 2025","passed","Tue Dec 02 02:46:38 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","787","And I login with test@test.com and testpassword","","Tue Dec 02 02:46:16 UTC 2025","passed","Tue Dec 02 02:46:17 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","1","","","Tue Dec 02 02:46:28 UTC 2025","passed","Tue Dec 02 02:46:28 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
