"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1188","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Tue Nov 25 02:44:24 UTC 2025","passed","Tue Nov 25 02:44:25 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","187","When I change ""Change status task"" status from Completed to Incomplete","","Tue Nov 25 02:44:20 UTC 2025","passed","Tue Nov 25 02:44:20 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","245","And I logout from the dashboard","","Tue Nov 25 02:44:10 UTC 2025","passed","Tue Nov 25 02:44:11 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","166","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Tue Nov 25 02:44:24 UTC 2025","passed","Tue Nov 25 02:44:24 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","1","","","Tue Nov 25 02:44:20 UTC 2025","passed","Tue Nov 25 02:44:20 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","463","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Tue Nov 25 02:44:13 UTC 2025","passed","Tue Nov 25 02:44:13 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","476","And I add ""Change status task"" on 04/14/2021 as Completed","","Tue Nov 25 02:44:18 UTC 2025","passed","Tue Nov 25 02:44:18 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","958","Given I am on the login page","","Tue Nov 25 02:44:01 UTC 2025","passed","Tue Nov 25 02:44:02 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","225","And I logout from the dashboard","","Tue Nov 25 02:44:20 UTC 2025","passed","Tue Nov 25 02:44:20 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","645","When I login with shanu@test.com and SuperSecretPassword!","","Tue Nov 25 02:44:02 UTC 2025","passed","Tue Nov 25 02:44:03 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
