"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1151","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Fri Oct 17 02:23:52 UTC 2025","passed","Fri Oct 17 02:23:53 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","0","","","Fri Oct 17 02:23:49 UTC 2025","passed","Fri Oct 17 02:23:49 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","460","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Fri Oct 17 02:23:42 UTC 2025","passed","Fri Oct 17 02:23:43 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","5715","Then I should see a toast message saying Login Successful !!","","Fri Oct 17 02:23:39 UTC 2025","passed","Fri Oct 17 02:23:44 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","100","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Fri Oct 17 02:23:44 UTC 2025","passed","Fri Oct 17 02:23:44 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","709","And I login with test@test.com and testpassword","","Fri Oct 17 02:23:32 UTC 2025","passed","Fri Oct 17 02:23:33 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","303","And I login with test@test.com and testpassword","","Fri Oct 17 02:23:44 UTC 2025","passed","Fri Oct 17 02:23:45 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","1683","When I click on the text area of add todo input","","Fri Oct 17 02:23:40 UTC 2025","passed","Fri Oct 17 02:23:42 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","167","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Fri Oct 17 02:23:51 UTC 2025","passed","Fri Oct 17 02:23:52 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","203","When I change ""Change status task"" status from Completed to Incomplete","","Fri Oct 17 02:23:48 UTC 2025","passed","Fri Oct 17 02:23:48 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
