"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","641","And I login with test@test.com and testpassword","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","0","","","2026-09-17","passed","2026-09-17","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","2017","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","259","And I logout from the dashboard","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","284","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","291","And I login with test@test.com and testpassword","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","1","","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","149","And I delete ""Change status task"" by clicking on delete icon","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","0","","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","133","Given I am on the login page","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","5142","Then I should see a toast message saying Login Failed !!","","2026-09-17","passed","2026-09-17","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","6172","Then I should see a toast message saying Login Successful !!","","2026-09-17","passed","2026-09-17","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","115","Then I verify ""Change status task"" status is changed to Incomplete","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","268","When I login with test@test.com and testpassword","","2026-09-17","passed","2026-09-17","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","185","When I change ""Change status task"" status from Completed to Incomplete","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","124","Given I am on the login page","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","6776","When I click on the text area of add todo input","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","1073","And I add ""Add a sample task"" on 10/22/2022 as Completed","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","3101","When I click on the text area of add todo input","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","532","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","1877","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","1314","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","2026-09-17","failed","2026-09-17","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","117","Then I verify ""Delete a sample task"" is deleted from the tasklist","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","303","And I login with test@test.com and testpassword","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","527","And I add ""Update a sample task"" on 02/12/2021 as Completed","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","488","And I add ""Change status task"" on 04/14/2021 as Completed","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","0","","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","130","Given I am on the login page","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","640","When I login with shanu@test.com and SuperSecretPassword!","","2026-09-17","passed","2026-09-17","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","506","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","98","Given I am on the login page","","2026-09-17","passed","2026-09-17","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","256","And I login with test@test.com and testpassword","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","243","And I logout from the dashboard","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","7544","When I click on the text area of add todo input","","2026-09-17","passed","2026-09-17","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
