"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","520","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Fri Jan 17 02:11:52 GMT 2025","passed","Fri Jan 17 02:11:52 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","4669","When I click on the text area of add todo input","","Fri Jan 17 02:11:29 GMT 2025","passed","Fri Jan 17 02:11:34 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","607","Given I am on the login page","","Fri Jan 17 02:11:16 GMT 2025","passed","Fri Jan 17 02:11:17 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","6735","Then I should see a toast message saying Login Successful !!","","Fri Jan 17 02:11:23 GMT 2025","passed","Fri Jan 17 02:11:30 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","0","","","Fri Jan 17 02:11:29 GMT 2025","passed","Fri Jan 17 02:11:29 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","193","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Fri Jan 17 02:11:46 GMT 2025","passed","Fri Jan 17 02:11:46 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","169","Given I am on the login page","","Fri Jan 17 02:11:47 GMT 2025","passed","Fri Jan 17 02:11:47 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","340","And I login with test@test.com and testpassword","","Fri Jan 17 02:11:36 GMT 2025","passed","Fri Jan 17 02:11:36 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","718","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Fri Jan 17 02:11:53 GMT 2025","passed","Fri Jan 17 02:11:53 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","4348","When I click on the text area of add todo input","","Fri Jan 17 02:11:48 GMT 2025","passed","Fri Jan 17 02:11:52 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","363","And I logout from the dashboard","","Fri Jan 17 02:11:54 GMT 2025","passed","Fri Jan 17 02:11:54 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","0","","","Fri Jan 17 02:11:30 GMT 2025","passed","Fri Jan 17 02:11:30 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","106","Given I am on the login page","","Fri Jan 17 02:11:23 GMT 2025","passed","Fri Jan 17 02:11:23 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","303","When I login with test@test.com and testpassword","","Fri Jan 17 02:11:23 GMT 2025","passed","Fri Jan 17 02:11:23 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","263","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Fri Jan 17 02:11:28 GMT 2025","passed","Fri Jan 17 02:11:29 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","499","When I login with shanu@test.com and SuperSecretPassword!","","Fri Jan 17 02:11:17 GMT 2025","passed","Fri Jan 17 02:11:17 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","217","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Fri Jan 17 02:11:53 GMT 2025","passed","Fri Jan 17 02:11:54 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","10417","When I click on the text area of add todo input","","Fri Jan 17 02:11:17 GMT 2025","passed","Fri Jan 17 02:11:27 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","143","Then I verify ""Change status task"" status is changed to Incomplete","","Fri Jan 17 02:11:46 GMT 2025","passed","Fri Jan 17 02:11:47 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","289","And I login with test@test.com and testpassword","","Fri Jan 17 02:11:29 GMT 2025","passed","Fri Jan 17 02:11:29 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","232","When I delete ""Delete a sample task"" by clicking on delete icon","","Fri Jan 17 02:11:35 GMT 2025","passed","Fri Jan 17 02:11:35 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","5656","Then I should see a toast message saying Login Failed !!","","Fri Jan 17 02:11:17 GMT 2025","passed","Fri Jan 17 02:11:23 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","0","","","Fri Jan 17 02:11:47 GMT 2025","passed","Fri Jan 17 02:11:47 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","163","Given I am on the login page","","Fri Jan 17 02:11:29 GMT 2025","passed","Fri Jan 17 02:11:29 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","288","And I login with test@test.com and testpassword","","Fri Jan 17 02:11:47 GMT 2025","passed","Fri Jan 17 02:11:48 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","241","When I change ""Change status task"" status from Completed to Incomplete","","Fri Jan 17 02:11:46 GMT 2025","passed","Fri Jan 17 02:11:46 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","1","","","Fri Jan 17 02:11:54 GMT 2025","passed","Fri Jan 17 02:11:54 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","490","And I add ""Change status task"" on 04/14/2021 as Completed","","Fri Jan 17 02:11:45 GMT 2025","passed","Fri Jan 17 02:11:46 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
