"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1433","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Wed May 13 04:43:36 UTC 2026","passed","Wed May 13 04:43:37 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","243","And I logout from the dashboard","","Wed May 13 04:43:23 UTC 2026","passed","Wed May 13 04:43:23 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","726","And I login with test@test.com and testpassword","","Wed May 13 04:43:09 UTC 2026","passed","Wed May 13 04:43:09 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","296","When I login with test@test.com and testpassword","","Wed May 13 04:43:14 UTC 2026","passed","Wed May 13 04:43:15 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","7691","When I click on the text area of add todo input","","Wed May 13 04:43:09 UTC 2026","passed","Wed May 13 04:43:17 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","153","Given I am on the login page","","Wed May 13 04:43:28 UTC 2026","passed","Wed May 13 04:43:29 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","303","And I login with test@test.com and testpassword","","Wed May 13 04:43:29 UTC 2026","passed","Wed May 13 04:43:29 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","186","And I delete ""Updated the task"" by clicking on delete icon","","Wed May 13 04:43:37 UTC 2026","passed","Wed May 13 04:43:37 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","1","","","Wed May 13 04:43:38 UTC 2026","passed","Wed May 13 04:43:38 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","169","And I delete ""Change status task"" by clicking on delete icon","","Wed May 13 04:43:28 UTC 2026","passed","Wed May 13 04:43:28 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","543","And I add ""Change status task"" on 04/14/2021 as Completed","","Wed May 13 04:43:26 UTC 2026","passed","Wed May 13 04:43:26 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","575","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Wed May 13 04:43:17 UTC 2026","passed","Wed May 13 04:43:18 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","533","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Wed May 13 04:43:35 UTC 2026","passed","Wed May 13 04:43:35 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
