"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","","","Tue May 12 04:35:08 UTC 2026","passed","Tue May 12 04:35:08 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","194","And I delete ""Updated the task"" by clicking on delete icon","","Tue May 12 04:35:20 UTC 2026","passed","Tue May 12 04:35:20 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","167","When I change ""Change status task"" status from Completed to Incomplete","","Tue May 12 04:35:14 UTC 2026","passed","Tue May 12 04:35:14 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","1699","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Tue May 12 04:35:12 UTC 2026","passed","Tue May 12 04:35:14 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","7672","When I click on the text area of add todo input","","Tue May 12 04:34:54 UTC 2026","passed","Tue May 12 04:35:01 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","166","When I delete ""Delete a sample task"" by clicking on delete icon","","Tue May 12 04:35:08 UTC 2026","passed","Tue May 12 04:35:08 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","552","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Tue May 12 04:35:17 UTC 2026","passed","Tue May 12 04:35:17 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","146","Given I am on the login page","","Tue May 12 04:35:03 UTC 2026","passed","Tue May 12 04:35:03 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","163","And I delete ""Change status task"" by clicking on delete icon","","Tue May 12 04:35:14 UTC 2026","passed","Tue May 12 04:35:14 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","1","","","Tue May 12 04:35:20 UTC 2026","passed","Tue May 12 04:35:20 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","609","And I login with test@test.com and testpassword","","Tue May 12 04:34:53 UTC 2026","passed","Tue May 12 04:34:54 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","5662","Then I should see a toast message saying Login Failed !!","","Tue May 12 04:34:54 UTC 2026","passed","Tue May 12 04:34:59 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","1","","","Tue May 12 04:35:06 UTC 2026","passed","Tue May 12 04:35:06 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","321","And I login with test@test.com and testpassword","","Tue May 12 04:35:09 UTC 2026","passed","Tue May 12 04:35:09 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","536","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Tue May 12 04:35:18 UTC 2026","passed","Tue May 12 04:35:18 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","1722","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Tue May 12 04:35:18 UTC 2026","passed","Tue May 12 04:35:20 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","0","","","Tue May 12 04:35:03 UTC 2026","passed","Tue May 12 04:35:03 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","99","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Tue May 12 04:35:08 UTC 2026","passed","Tue May 12 04:35:08 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","6211","Then I should see a toast message saying Login Successful !!","","Tue May 12 04:35:00 UTC 2026","passed","Tue May 12 04:35:06 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","101","Then I verify ""Change status task"" status is changed to Incomplete","","Tue May 12 04:35:14 UTC 2026","passed","Tue May 12 04:35:14 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","644","Given I am on the login page","","Tue May 12 04:34:52 UTC 2026","passed","Tue May 12 04:34:53 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","229","And I logout from the dashboard","","Tue May 12 04:35:14 UTC 2026","passed","Tue May 12 04:35:14 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","302","When I login with test@test.com and testpassword","","Tue May 12 04:35:00 UTC 2026","passed","Tue May 12 04:35:00 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","2427","When I click on the text area of add todo input","","Tue May 12 04:35:09 UTC 2026","passed","Tue May 12 04:35:11 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","589","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Tue May 12 04:35:06 UTC 2026","passed","Tue May 12 04:35:06 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","304","And I login with test@test.com and testpassword","","Tue May 12 04:35:14 UTC 2026","passed","Tue May 12 04:35:15 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","0","","","Tue May 12 04:35:14 UTC 2026","passed","Tue May 12 04:35:14 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","623","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Tue May 12 04:35:01 UTC 2026","passed","Tue May 12 04:35:02 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","2525","When I click on the text area of add todo input","","Tue May 12 04:35:03 UTC 2026","passed","Tue May 12 04:35:06 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","152","Given I am on the login page","","Tue May 12 04:35:14 UTC 2026","passed","Tue May 12 04:35:14 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","2252","When I click on the text area of add todo input","","Tue May 12 04:35:15 UTC 2026","passed","Tue May 12 04:35:17 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","303","And I login with test@test.com and testpassword","","Tue May 12 04:35:03 UTC 2026","passed","Tue May 12 04:35:03 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
