"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","195","Given I am on the login page","","Wed Nov 19 02:42:03 UTC 2025","passed","Wed Nov 19 02:42:03 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","354","And I login with test@test.com and testpassword","","Wed Nov 19 02:42:05 UTC 2025","passed","Wed Nov 19 02:42:05 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","475","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Wed Nov 19 02:42:04 UTC 2025","passed","Wed Nov 19 02:42:04 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","124","Given I am on the login page","","Wed Nov 19 02:42:14 UTC 2025","passed","Wed Nov 19 02:42:14 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","1731","When I click on the text area of add todo input","","Wed Nov 19 02:42:10 UTC 2025","passed","Wed Nov 19 02:42:11 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","6414","When I click on the text area of add todo input","","Wed Nov 19 02:41:57 UTC 2025","passed","Wed Nov 19 02:42:04 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","0","","","Wed Nov 19 02:42:09 UTC 2025","passed","Wed Nov 19 02:42:09 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","1720","When I click on the text area of add todo input","","Wed Nov 19 02:42:05 UTC 2025","passed","Wed Nov 19 02:42:07 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","224","And I logout from the dashboard","","Wed Nov 19 02:42:09 UTC 2025","passed","Wed Nov 19 02:42:09 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","167","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Wed Nov 19 02:42:04 UTC 2025","passed","Wed Nov 19 02:42:04 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
