"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","","","Wed May 14 02:40:25 GMT 2025","passed","Wed May 14 02:40:25 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","1238","When I click on the text area of add todo input","","Wed May 14 02:40:29 GMT 2025","passed","Wed May 14 02:40:30 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","336","When I login with test@test.com and testpassword","","Wed May 14 02:40:24 GMT 2025","passed","Wed May 14 02:40:24 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","5918","When I click on the text area of add todo input","","Wed May 14 02:40:18 GMT 2025","passed","Wed May 14 02:40:24 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","482","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Wed May 14 02:40:35 GMT 2025","passed","Wed May 14 02:40:36 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","215","And I logout from the dashboard","","Wed May 14 02:40:28 GMT 2025","passed","Wed May 14 02:40:29 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","1238","When I click on the text area of add todo input","","Wed May 14 02:40:33 GMT 2025","passed","Wed May 14 02:40:34 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","1429","When I login with shanu@test.com and SuperSecretPassword!","","Wed May 14 02:40:17 GMT 2025","passed","Wed May 14 02:40:18 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","251","When I change ""Change status task"" status from Completed to Incomplete","","Wed May 14 02:40:31 GMT 2025","passed","Wed May 14 02:40:32 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","200","And I delete ""Updated the task"" by clicking on delete icon","","Wed May 14 02:40:36 GMT 2025","passed","Wed May 14 02:40:36 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","164","Given I am on the login page","","Wed May 14 02:40:25 GMT 2025","passed","Wed May 14 02:40:25 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","715","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Wed May 14 02:40:31 GMT 2025","passed","Wed May 14 02:40:31 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
