"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","199","And I delete ""Change status task"" by clicking on delete icon","","Sun Jun 29 02:57:39 GMT 2025","passed","Sun Jun 29 02:57:40 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","305","And I login with test@test.com and testpassword","","Sun Jun 29 02:57:33 GMT 2025","passed","Sun Jun 29 02:57:33 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","729","And I login with test@test.com and testpassword","","Sun Jun 29 02:57:25 GMT 2025","passed","Sun Jun 29 02:57:26 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","216","When I change ""Change status task"" status from Completed to Incomplete","","Sun Jun 29 02:57:39 GMT 2025","passed","Sun Jun 29 02:57:39 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","336","And I login with test@test.com and testpassword","","Sun Jun 29 02:57:36 GMT 2025","passed","Sun Jun 29 02:57:37 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","150","Then I verify ""Change status task"" status is changed to Incomplete","","Sun Jun 29 02:57:39 GMT 2025","passed","Sun Jun 29 02:57:39 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","178","Given I am on the login page","","Sun Jun 29 02:57:36 GMT 2025","passed","Sun Jun 29 02:57:36 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","5718","Then I should see a toast message saying Login Successful !!","","Sun Jun 29 02:57:31 GMT 2025","passed","Sun Jun 29 02:57:37 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","752","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Sun Jun 29 02:57:38 GMT 2025","passed","Sun Jun 29 02:57:39 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","388","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Sun Jun 29 02:57:42 GMT 2025","passed","Sun Jun 29 02:57:42 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","199","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Sun Jun 29 02:57:43 GMT 2025","passed","Sun Jun 29 02:57:43 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","0","","","Sun Jun 29 02:57:33 GMT 2025","passed","Sun Jun 29 02:57:33 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","375","When I login with test@test.com and testpassword","","Sun Jun 29 02:57:31 GMT 2025","passed","Sun Jun 29 02:57:31 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","135","Given I am on the login page","","Sun Jun 29 02:57:40 GMT 2025","passed","Sun Jun 29 02:57:40 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","754","When I login with shanu@test.com and SuperSecretPassword!","","Sun Jun 29 02:57:25 GMT 2025","passed","Sun Jun 29 02:57:26 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","1214","When I click on the text area of add todo input","","Sun Jun 29 02:57:40 GMT 2025","passed","Sun Jun 29 02:57:42 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","253","And I logout from the dashboard","","Sun Jun 29 02:57:36 GMT 2025","passed","Sun Jun 29 02:57:36 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","1","","","Sun Jun 29 02:57:40 GMT 2025","passed","Sun Jun 29 02:57:40 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","5773","When I click on the text area of add todo input","","Sun Jun 29 02:57:26 GMT 2025","passed","Sun Jun 29 02:57:32 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","178","And I logout from the dashboard","","Sun Jun 29 02:57:40 GMT 2025","passed","Sun Jun 29 02:57:40 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","886","Given I am on the login page","","Sun Jun 29 02:57:24 GMT 2025","passed","Sun Jun 29 02:57:25 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","751","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Sun Jun 29 02:57:35 GMT 2025","passed","Sun Jun 29 02:57:36 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","167","And I delete ""Updated the task"" by clicking on delete icon","","Sun Jun 29 02:57:43 GMT 2025","passed","Sun Jun 29 02:57:43 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","145","Given I am on the login page","","Sun Jun 29 02:57:31 GMT 2025","passed","Sun Jun 29 02:57:31 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","136","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Sun Jun 29 02:57:36 GMT 2025","passed","Sun Jun 29 02:57:36 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","179","When I delete ""Delete a sample task"" by clicking on delete icon","","Sun Jun 29 02:57:36 GMT 2025","passed","Sun Jun 29 02:57:36 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","729","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Sun Jun 29 02:57:42 GMT 2025","passed","Sun Jun 29 02:57:43 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","468","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Sun Jun 29 02:57:43 GMT 2025","passed","Sun Jun 29 02:57:43 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","321","And I login with test@test.com and testpassword","","Sun Jun 29 02:57:40 GMT 2025","passed","Sun Jun 29 02:57:40 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","258","And I logout from the dashboard","","Sun Jun 29 02:57:32 GMT 2025","passed","Sun Jun 29 02:57:33 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","216","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Sun Jun 29 02:57:32 GMT 2025","passed","Sun Jun 29 02:57:32 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","155","Given I am on the login page","","Sun Jun 29 02:57:33 GMT 2025","passed","Sun Jun 29 02:57:33 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","5192","Then I should see a toast message saying Login Failed !!","","Sun Jun 29 02:57:26 GMT 2025","passed","Sun Jun 29 02:57:31 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","1209","When I click on the text area of add todo input","","Sun Jun 29 02:57:33 GMT 2025","passed","Sun Jun 29 02:57:34 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","1266","When I click on the text area of add todo input","","Sun Jun 29 02:57:37 GMT 2025","passed","Sun Jun 29 02:57:38 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","0","","","Sun Jun 29 02:57:44 GMT 2025","passed","Sun Jun 29 02:57:44 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","182","And I logout from the dashboard","","Sun Jun 29 02:57:43 GMT 2025","passed","Sun Jun 29 02:57:44 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","411","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Sun Jun 29 02:57:34 GMT 2025","passed","Sun Jun 29 02:57:35 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","1","","","Sun Jun 29 02:57:36 GMT 2025","passed","Sun Jun 29 02:57:36 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","725","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Sun Jun 29 02:57:32 GMT 2025","passed","Sun Jun 29 02:57:32 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","1","","","Sun Jun 29 02:57:37 GMT 2025","passed","Sun Jun 29 02:57:37 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","402","And I add ""Change status task"" on 04/14/2021 as Completed","","Sun Jun 29 02:57:38 GMT 2025","passed","Sun Jun 29 02:57:38 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
