"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","","","Sun Aug 31 02:38:33 UTC 2025","passed","Sun Aug 31 02:38:33 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","184","And I delete ""Change status task"" by clicking on delete icon","","Sun Aug 31 02:38:36 UTC 2025","passed","Sun Aug 31 02:38:36 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","289","And I login with test@test.com and testpassword","","Sun Aug 31 02:38:36 UTC 2025","passed","Sun Aug 31 02:38:37 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","458","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Sun Aug 31 02:38:28 UTC 2025","passed","Sun Aug 31 02:38:28 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","1433","When I click on the text area of add todo input","","Sun Aug 31 02:38:29 UTC 2025","passed","Sun Aug 31 02:38:30 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","1835","And I login with test@test.com and testpassword","","Sun Aug 31 02:38:20 UTC 2025","passed","Sun Aug 31 02:38:22 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","318","And I login with test@test.com and testpassword","","Sun Aug 31 02:38:32 UTC 2025","passed","Sun Aug 31 02:38:32 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","220","When I change ""Change status task"" status from Completed to Incomplete","","Sun Aug 31 02:38:36 UTC 2025","passed","Sun Aug 31 02:38:36 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","441","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Sun Aug 31 02:38:38 UTC 2025","passed","Sun Aug 31 02:38:39 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","782","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Sun Aug 31 02:38:31 UTC 2025","passed","Sun Aug 31 02:38:32 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
