"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","117","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Fri Feb 27 03:29:16 UTC 2026","passed","Fri Feb 27 03:29:16 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","115","Then I verify ""Change status task"" status is changed to Incomplete","","Fri Feb 27 03:29:21 UTC 2026","passed","Fri Feb 27 03:29:22 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","307","And I logout from the dashboard","","Fri Feb 27 03:29:12 UTC 2026","passed","Fri Feb 27 03:29:12 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","122","Given I am on the login page","","Fri Feb 27 03:29:12 UTC 2026","passed","Fri Feb 27 03:29:12 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","224","And I logout from the dashboard","","Fri Feb 27 03:29:22 UTC 2026","passed","Fri Feb 27 03:29:22 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","154","When I change ""Change status task"" status from Completed to Incomplete","","Fri Feb 27 03:29:21 UTC 2026","passed","Fri Feb 27 03:29:21 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","310","And I login with test@test.com and testpassword","","Fri Feb 27 03:29:22 UTC 2026","passed","Fri Feb 27 03:29:22 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","0","","","Fri Feb 27 03:29:17 UTC 2026","passed","Fri Feb 27 03:29:17 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","1094","When I login with shanu@test.com and SuperSecretPassword!","","Fri Feb 27 03:29:03 UTC 2026","passed","Fri Feb 27 03:29:04 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","6197","Then I should see a toast message saying Login Successful !!","","Fri Feb 27 03:29:10 UTC 2026","passed","Fri Feb 27 03:29:16 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","152","Given I am on the login page","","Fri Feb 27 03:29:22 UTC 2026","passed","Fri Feb 27 03:29:22 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","1233","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Fri Feb 27 03:29:15 UTC 2026","passed","Fri Feb 27 03:29:16 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","135","Given I am on the login page","","Fri Feb 27 03:29:17 UTC 2026","passed","Fri Feb 27 03:29:17 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","168","And I delete ""Updated the task"" by clicking on delete icon","","Fri Feb 27 03:29:27 UTC 2026","passed","Fri Feb 27 03:29:27 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","303","And I login with test@test.com and testpassword","","Fri Feb 27 03:29:12 UTC 2026","passed","Fri Feb 27 03:29:12 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","0","","","Fri Feb 27 03:29:22 UTC 2026","passed","Fri Feb 27 03:29:22 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","1075","And I login with test@test.com and testpassword","","Fri Feb 27 03:29:03 UTC 2026","passed","Fri Feb 27 03:29:04 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","5206","Then I should see a toast message saying Login Failed !!","","Fri Feb 27 03:29:04 UTC 2026","passed","Fri Feb 27 03:29:09 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","472","And I add ""Change status task"" on 04/14/2021 as Completed","","Fri Feb 27 03:29:19 UTC 2026","passed","Fri Feb 27 03:29:20 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","1320","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Fri Feb 27 03:29:26 UTC 2026","passed","Fri Feb 27 03:29:27 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","1264","Given I am on the login page","","Fri Feb 27 03:29:01 UTC 2026","passed","Fri Feb 27 03:29:03 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","148","Given I am on the login page","","Fri Feb 27 03:29:09 UTC 2026","passed","Fri Feb 27 03:29:09 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","215","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Fri Feb 27 03:29:11 UTC 2026","passed","Fri Feb 27 03:29:12 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","184","When I delete ""Delete a sample task"" by clicking on delete icon","","Fri Feb 27 03:29:16 UTC 2026","passed","Fri Feb 27 03:29:16 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","2314","When I click on the text area of add todo input","","Fri Feb 27 03:29:17 UTC 2026","passed","Fri Feb 27 03:29:19 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","1400","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Fri Feb 27 03:29:20 UTC 2026","passed","Fri Feb 27 03:29:21 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","541","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Fri Feb 27 03:29:11 UTC 2026","passed","Fri Feb 27 03:29:11 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","1899","When I click on the text area of add todo input","","Fri Feb 27 03:29:22 UTC 2026","passed","Fri Feb 27 03:29:24 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","0","","","Fri Feb 27 03:29:16 UTC 2026","passed","Fri Feb 27 03:29:16 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","3","","","Fri Feb 27 03:29:12 UTC 2026","passed","Fri Feb 27 03:29:12 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
