"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1217","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Tue Jul 15 02:58:38 GMT 2025","passed","Tue Jul 15 02:58:40 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","185","And I logout from the dashboard","","Tue Jul 15 02:58:49 GMT 2025","passed","Tue Jul 15 02:58:50 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","196","Given I am on the login page","","Tue Jul 15 02:58:36 GMT 2025","passed","Tue Jul 15 02:58:36 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","778","And I login with test@test.com and testpassword","","Tue Jul 15 02:58:28 GMT 2025","passed","Tue Jul 15 02:58:28 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","979","Given I am on the login page","","Tue Jul 15 02:58:27 GMT 2025","passed","Tue Jul 15 02:58:28 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","179","Given I am on the login page","","Tue Jul 15 02:58:40 GMT 2025","passed","Tue Jul 15 02:58:40 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","450","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Tue Jul 15 02:58:47 GMT 2025","passed","Tue Jul 15 02:58:47 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","131","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Tue Jul 15 02:58:40 GMT 2025","passed","Tue Jul 15 02:58:40 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","219","When I change ""Change status task"" status from Completed to Incomplete","","Tue Jul 15 02:58:44 GMT 2025","passed","Tue Jul 15 02:58:44 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","309","And I login with test@test.com and testpassword","","Tue Jul 15 02:58:45 GMT 2025","passed","Tue Jul 15 02:58:46 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","1745","When I click on the text area of add todo input","","Tue Jul 15 02:58:41 GMT 2025","passed","Tue Jul 15 02:58:43 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","453","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Tue Jul 15 02:58:49 GMT 2025","passed","Tue Jul 15 02:58:49 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","1380","When I click on the text area of add todo input","","Tue Jul 15 02:58:46 GMT 2025","passed","Tue Jul 15 02:58:47 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","5734","Then I should see a toast message saying Login Successful !!","","Tue Jul 15 02:58:35 GMT 2025","passed","Tue Jul 15 02:58:40 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","426","And I login with test@test.com and testpassword","","Tue Jul 15 02:58:40 GMT 2025","passed","Tue Jul 15 02:58:41 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","359","And I login with test@test.com and testpassword","","Tue Jul 15 02:58:36 GMT 2025","passed","Tue Jul 15 02:58:36 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","767","When I login with shanu@test.com and SuperSecretPassword!","","Tue Jul 15 02:58:28 GMT 2025","passed","Tue Jul 15 02:58:28 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","167","Then I verify ""Change status task"" status is changed to Incomplete","","Tue Jul 15 02:58:44 GMT 2025","passed","Tue Jul 15 02:58:45 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","0","","","Tue Jul 15 02:58:50 GMT 2025","passed","Tue Jul 15 02:58:50 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","187","When I delete ""Delete a sample task"" by clicking on delete icon","","Tue Jul 15 02:58:40 GMT 2025","passed","Tue Jul 15 02:58:40 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","426","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Tue Jul 15 02:58:38 GMT 2025","passed","Tue Jul 15 02:58:38 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","1","","","Tue Jul 15 02:58:36 GMT 2025","passed","Tue Jul 15 02:58:36 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","0","","","Tue Jul 15 02:58:45 GMT 2025","passed","Tue Jul 15 02:58:45 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","220","Given I am on the login page","","Tue Jul 15 02:58:34 GMT 2025","passed","Tue Jul 15 02:58:34 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","0","","","Tue Jul 15 02:58:40 GMT 2025","passed","Tue Jul 15 02:58:40 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","366","When I login with test@test.com and testpassword","","Tue Jul 15 02:58:34 GMT 2025","passed","Tue Jul 15 02:58:35 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","182","Given I am on the login page","","Tue Jul 15 02:58:45 GMT 2025","passed","Tue Jul 15 02:58:45 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","6455","When I click on the text area of add todo input","","Tue Jul 15 02:58:28 GMT 2025","passed","Tue Jul 15 02:58:35 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","1709","When I click on the text area of add todo input","","Tue Jul 15 02:58:36 GMT 2025","passed","Tue Jul 15 02:58:38 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","213","And I delete ""Change status task"" by clicking on delete icon","","Tue Jul 15 02:58:45 GMT 2025","passed","Tue Jul 15 02:58:45 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","5756","Then I should see a toast message saying Login Failed !!","","Tue Jul 15 02:58:28 GMT 2025","passed","Tue Jul 15 02:58:34 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","217","And I logout from the dashboard","","Tue Jul 15 02:58:45 GMT 2025","passed","Tue Jul 15 02:58:45 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
