"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Dec 13 02:25:02 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","0","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist",""
"passed","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","0","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","","",""
"broken","Tue Dec 13 02:24:41 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","10218","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input","When I click on the text area of add todo input",""
"passed","Tue Dec 13 02:24:18 GMT 2022","Tue Dec 13 02:24:18 GMT 2022","766","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!","When I login with shanu@test.com and SuperSecretPassword!",""
"skipped","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","0","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist",""
"skipped","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","0","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon","When I delete ""Delete a sample task"" by clicking on delete icon",""
"broken","Tue Dec 13 02:24:30 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","10253","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input","When I click on the text area of add todo input",""
"passed","Tue Dec 13 02:24:29 GMT 2022","Tue Dec 13 02:24:29 GMT 2022","0","","This is for tasklist test scenario automation: Add task to the task list","","This is for tasklist test scenario automation: Add task to the task list","","",""
"broken","Tue Dec 13 02:24:52 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","10226","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input","When I click on the text area of add todo input",""
"skipped","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","0","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete","When I change ""Change status task"" status from Completed to Incomplete",""
"passed","Tue Dec 13 02:24:29 GMT 2022","Tue Dec 13 02:24:30 GMT 2022","708","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword","When I login with test@test.com and testpassword",""
"passed","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","399","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page","Given I am on the login page",""
"skipped","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","1","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist",""
"skipped","Tue Dec 13 02:24:29 GMT 2022","Tue Dec 13 02:24:29 GMT 2022","1","","This is for tasklist test scenario automation: Add task to the task list","","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist",""
"failed","Tue Dec 13 02:24:30 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","10202","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!","Then I should see a toast message saying Login Successful !!",""
"skipped","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","0","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed","And I add ""Delete a sample task"" on 09/19/2022 as Completed",""
"skipped","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","0","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete","Then I verify ""Change status task"" status is changed to Incomplete",""
"passed","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:52 GMT 2022","547","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword","And I login with test@test.com and testpassword",""
"skipped","Tue Dec 13 02:25:02 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","0","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon","And I delete ""Updated the task"" by clicking on delete icon",""
"passed","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","1","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","","",""
"passed","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:41 GMT 2022","579","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword","And I login with test@test.com and testpassword",""
"skipped","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","0","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard","And I logout from the dashboard",""
"failed","Tue Dec 13 02:24:18 GMT 2022","Tue Dec 13 02:24:29 GMT 2022","10262","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!","Then I should see a toast message saying Login Failed !!",""
"skipped","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","0","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon","And I delete ""Change status task"" by clicking on delete icon",""
"skipped","Tue Dec 13 02:24:29 GMT 2022","Tue Dec 13 02:24:29 GMT 2022","0","","This is for tasklist test scenario automation: Add task to the task list","","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard","And I logout from the dashboard",""
"skipped","Tue Dec 13 02:25:02 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","0","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist",""
"passed","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","379","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page","Given I am on the login page",""
"skipped","Tue Dec 13 02:25:02 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","0","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed","And I add ""Update a sample task"" on 02/12/2021 as Completed",""
"skipped","Tue Dec 13 02:24:51 GMT 2022","Tue Dec 13 02:24:51 GMT 2022","0","","This is for tasklist test scenario automation: Change task status in the task list","","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed","And I add ""Change status task"" on 04/14/2021 as Completed",""
"skipped","Tue Dec 13 02:25:02 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","0","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard","And I logout from the dashboard",""
"passed","Tue Dec 13 02:24:17 GMT 2022","Tue Dec 13 02:24:18 GMT 2022","749","","This is for tasklist test scenario automation: Add task to the task list","","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page","Given I am on the login page",""
"skipped","Tue Dec 13 02:24:29 GMT 2022","Tue Dec 13 02:24:29 GMT 2022","0","","This is for tasklist test scenario automation: Add task to the task list","","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed","And I add ""Add a sample task"" on 10/22/2022 as Completed",""
"passed","Tue Dec 13 02:25:02 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","0","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","","",""
"passed","Tue Dec 13 02:24:29 GMT 2022","Tue Dec 13 02:24:29 GMT 2022","451","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page","Given I am on the login page",""
"skipped","Tue Dec 13 02:25:02 GMT 2022","Tue Dec 13 02:25:02 GMT 2022","0","","This is for tasklist test scenario automation: Update task in the task list","","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist",""
"skipped","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","0","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard","And I logout from the dashboard",""
"broken","Tue Dec 13 02:24:18 GMT 2022","Tue Dec 13 02:24:29 GMT 2022","10225","","This is for tasklist test scenario automation: Add task to the task list","","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input","When I click on the text area of add todo input",""
"passed","Tue Dec 13 02:24:29 GMT 2022","Tue Dec 13 02:24:30 GMT 2022","652","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword","And I login with test@test.com and testpassword",""
"passed","Tue Dec 13 02:24:40 GMT 2022","Tue Dec 13 02:24:40 GMT 2022","1","","This is for tasklist test scenario automation: Delete task to the task list","","This is for tasklist test scenario automation: Delete task to the task list","","",""
