"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Sat Feb 07 03:24:28 UTC 2026","passed","Sat Feb 07 03:24:28 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","210","And I logout from the dashboard","","Sat Feb 07 03:24:28 UTC 2026","passed","Sat Feb 07 03:24:28 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","167","And I delete ""Updated the task"" by clicking on delete icon","","Sat Feb 07 03:24:46 UTC 2026","passed","Sat Feb 07 03:24:46 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","138","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Sat Feb 07 03:24:44 UTC 2026","passed","Sat Feb 07 03:24:44 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","302","And I login with test@test.com and testpassword","","Sat Feb 07 03:24:33 UTC 2026","passed","Sat Feb 07 03:24:33 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","207","And I logout from the dashboard","","Sat Feb 07 03:24:37 UTC 2026","passed","Sat Feb 07 03:24:37 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","1847","When I click on the text area of add todo input","","Sat Feb 07 03:24:28 UTC 2026","passed","Sat Feb 07 03:24:30 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","100","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Sat Feb 07 03:24:32 UTC 2026","passed","Sat Feb 07 03:24:32 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","207","And I logout from the dashboard","","Sat Feb 07 03:24:46 UTC 2026","passed","Sat Feb 07 03:24:46 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","101","Then I verify ""Change status task"" status is changed to Incomplete","","Sat Feb 07 03:24:37 UTC 2026","passed","Sat Feb 07 03:24:37 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","901","Given I am on the login page","","Sat Feb 07 03:24:19 UTC 2026","passed","Sat Feb 07 03:24:19 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","477","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Sat Feb 07 03:24:44 UTC 2026","passed","Sat Feb 07 03:24:45 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","1316","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Sat Feb 07 03:24:31 UTC 2026","passed","Sat Feb 07 03:24:32 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","1","","","Sat Feb 07 03:24:46 UTC 2026","passed","Sat Feb 07 03:24:46 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","288","And I login with test@test.com and testpassword","","Sat Feb 07 03:24:37 UTC 2026","passed","Sat Feb 07 03:24:38 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","1869","When I click on the text area of add todo input","","Sat Feb 07 03:24:33 UTC 2026","passed","Sat Feb 07 03:24:35 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","138","Given I am on the login page","","Sat Feb 07 03:24:37 UTC 2026","passed","Sat Feb 07 03:24:37 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
