"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","697","And I login with test@test.com and testpassword","","Sat Jan 17 02:49:40 UTC 2026","passed","Sat Jan 17 02:49:40 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","0","","","Sat Jan 17 02:50:00 UTC 2026","passed","Sat Jan 17 02:50:00 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","586","Given I am on the login page","","Sat Jan 17 02:49:39 UTC 2026","passed","Sat Jan 17 02:49:40 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","168","When I change ""Change status task"" status from Completed to Incomplete","","Sat Jan 17 02:50:00 UTC 2026","passed","Sat Jan 17 02:50:00 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","141","Given I am on the login page","","Sat Jan 17 02:50:00 UTC 2026","passed","Sat Jan 17 02:50:00 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","165","And I delete ""Change status task"" by clicking on delete icon","","Sat Jan 17 02:50:00 UTC 2026","passed","Sat Jan 17 02:50:00 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","119","Given I am on the login page","","Sat Jan 17 02:49:55 UTC 2026","passed","Sat Jan 17 02:49:55 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","5680","Then I should see a toast message saying Login Successful !!","","Sat Jan 17 02:49:47 UTC 2026","passed","Sat Jan 17 02:49:52 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","92","Given I am on the login page","","Sat Jan 17 02:49:46 UTC 2026","passed","Sat Jan 17 02:49:46 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","166","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Sat Jan 17 02:50:03 UTC 2026","passed","Sat Jan 17 02:50:03 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
