"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1432","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","128","Given I am on the login page","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","846","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","839","And I login with test@test.com and testpassword","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","392","And I logout from the dashboard","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","841","When I login with shanu@test.com and SuperSecretPassword!","","2026-06-09","passed","2026-06-09","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","318","When I login with test@test.com and testpassword","","2026-06-09","passed","2026-06-09","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","0","","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","972","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","365","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","6912","When I click on the text area of add todo input","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","305","And I login with test@test.com and testpassword","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","73","Given I am on the login page","","2026-06-09","passed","2026-06-09","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","623","And I add ""Add a sample task"" on 10/22/2022 as Completed","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","305","And I login with test@test.com and testpassword","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","99","Then I verify ""Change status task"" status is changed to Incomplete","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","306","And I login with test@test.com and testpassword","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","118","Then I verify ""Delete a sample task"" is deleted from the tasklist","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","535","And I add ""Change status task"" on 04/14/2021 as Completed","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","167","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","530","And I add ""Update a sample task"" on 02/12/2021 as Completed","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","0","","","2026-06-09","passed","2026-06-09","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
