"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1682","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Sun May 10 04:43:11 UTC 2026","passed","Sun May 10 04:43:12 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","152","And I delete ""Updated the task"" by clicking on delete icon","","Sun May 10 04:43:22 UTC 2026","failed","Sun May 10 04:43:23 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","149","When I change ""Change status task"" status from Completed to Incomplete","","Sun May 10 04:43:12 UTC 2026","passed","Sun May 10 04:43:13 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","125","Given I am on the login page","","Sun May 10 04:43:13 UTC 2026","passed","Sun May 10 04:43:13 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","1","And I logout from the dashboard","","Sun May 10 04:43:23 UTC 2026","skipped","Sun May 10 04:43:23 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","5125","Then I should see a toast message saying Login Failed !!","","Sun May 10 04:42:54 UTC 2026","passed","Sun May 10 04:42:59 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","134","When I delete ""Delete a sample task"" by clicking on delete icon","","Sun May 10 04:43:07 UTC 2026","passed","Sun May 10 04:43:07 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","226","And I logout from the dashboard","","Sun May 10 04:43:13 UTC 2026","passed","Sun May 10 04:43:13 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","1704","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Sun May 10 04:43:05 UTC 2026","passed","Sun May 10 04:43:07 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","177","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Sun May 10 04:43:02 UTC 2026","passed","Sun May 10 04:43:02 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","107","Given I am on the login page","","Sun May 10 04:43:02 UTC 2026","passed","Sun May 10 04:43:02 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
