"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","288","And I login with test@test.com and testpassword","","Wed Sep 03 02:18:35 UTC 2025","passed","Wed Sep 03 02:18:36 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","135","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Wed Sep 03 02:18:39 UTC 2025","passed","Wed Sep 03 02:18:39 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","137","Given I am on the login page","","Wed Sep 03 02:18:44 UTC 2025","passed","Wed Sep 03 02:18:44 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","1711","When I click on the text area of add todo input","","Wed Sep 03 02:18:40 UTC 2025","passed","Wed Sep 03 02:18:42 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","184","And I delete ""Change status task"" by clicking on delete icon","","Wed Sep 03 02:18:44 UTC 2025","passed","Wed Sep 03 02:18:44 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","602","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Wed Sep 03 02:18:47 UTC 2025","passed","Wed Sep 03 02:18:47 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","0","","","Wed Sep 03 02:18:44 UTC 2025","passed","Wed Sep 03 02:18:44 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","323","And I login with test@test.com and testpassword","","Wed Sep 03 02:18:40 UTC 2025","passed","Wed Sep 03 02:18:40 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","1216","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Wed Sep 03 02:18:38 UTC 2025","passed","Wed Sep 03 02:18:39 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","734","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Wed Sep 03 02:18:47 UTC 2025","passed","Wed Sep 03 02:18:48 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
