"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","","","Fri Mar 27 03:48:42 UTC 2026","passed","Fri Mar 27 03:48:42 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","224","And I logout from the dashboard","","Fri Mar 27 03:48:47 UTC 2026","passed","Fri Mar 27 03:48:47 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","553","When I login with shanu@test.com and SuperSecretPassword!","","Fri Mar 27 03:48:33 UTC 2026","passed","Fri Mar 27 03:48:33 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","1899","When I click on the text area of add todo input","","Fri Mar 27 03:48:53 UTC 2026","passed","Fri Mar 27 03:48:55 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","286","When I login with test@test.com and testpassword","","Fri Mar 27 03:48:39 UTC 2026","passed","Fri Mar 27 03:48:39 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","271","And I login with test@test.com and testpassword","","Fri Mar 27 03:48:52 UTC 2026","passed","Fri Mar 27 03:48:53 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","2201","When I click on the text area of add todo input","","Fri Mar 27 03:48:48 UTC 2026","passed","Fri Mar 27 03:48:50 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","149","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Fri Mar 27 03:48:55 UTC 2026","passed","Fri Mar 27 03:48:55 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","271","And I login with test@test.com and testpassword","","Fri Mar 27 03:48:42 UTC 2026","passed","Fri Mar 27 03:48:42 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","209","And I logout from the dashboard","","Fri Mar 27 03:48:58 UTC 2026","passed","Fri Mar 27 03:48:58 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
