"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","","","Wed Jan 28 03:02:26 UTC 2026","passed","Wed Jan 28 03:02:26 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","218","When I change ""Change status task"" status from Completed to Incomplete","","Wed Jan 28 03:02:21 UTC 2026","passed","Wed Jan 28 03:02:21 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","0","","","Wed Jan 28 03:02:21 UTC 2026","passed","Wed Jan 28 03:02:21 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","140","Given I am on the login page","","Wed Jan 28 03:02:11 UTC 2026","passed","Wed Jan 28 03:02:12 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","493","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Wed Jan 28 03:02:23 UTC 2026","passed","Wed Jan 28 03:02:24 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","757","When I login with shanu@test.com and SuperSecretPassword!","","Wed Jan 28 03:02:03 UTC 2026","passed","Wed Jan 28 03:02:04 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","1235","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Wed Jan 28 03:02:15 UTC 2026","passed","Wed Jan 28 03:02:16 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","1","","","Wed Jan 28 03:02:11 UTC 2026","passed","Wed Jan 28 03:02:11 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","224","And I logout from the dashboard","","Wed Jan 28 03:02:21 UTC 2026","passed","Wed Jan 28 03:02:21 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","135","Given I am on the login page","","Wed Jan 28 03:02:16 UTC 2026","passed","Wed Jan 28 03:02:16 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","140","Given I am on the login page","","Wed Jan 28 03:02:21 UTC 2026","passed","Wed Jan 28 03:02:21 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","6179","Then I should see a toast message saying Login Successful !!","","Wed Jan 28 03:02:10 UTC 2026","passed","Wed Jan 28 03:02:16 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","1698","When I click on the text area of add todo input","","Wed Jan 28 03:02:22 UTC 2026","passed","Wed Jan 28 03:02:23 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","168","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Wed Jan 28 03:02:24 UTC 2026","passed","Wed Jan 28 03:02:24 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","272","When I login with test@test.com and testpassword","","Wed Jan 28 03:02:09 UTC 2026","passed","Wed Jan 28 03:02:10 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","167","And I delete ""Change status task"" by clicking on delete icon","","Wed Jan 28 03:02:21 UTC 2026","passed","Wed Jan 28 03:02:21 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","1300","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Wed Jan 28 03:02:25 UTC 2026","passed","Wed Jan 28 03:02:26 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
