"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","531","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Sat Nov 15 02:26:54 UTC 2025","passed","Sat Nov 15 02:26:55 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","321","And I login with test@test.com and testpassword","","Sat Nov 15 02:27:00 UTC 2025","passed","Sat Nov 15 02:27:00 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","167","And I delete ""Change status task"" by clicking on delete icon","","Sat Nov 15 02:27:04 UTC 2025","passed","Sat Nov 15 02:27:04 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","200","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Sat Nov 15 02:26:55 UTC 2025","passed","Sat Nov 15 02:26:55 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","1198","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Sat Nov 15 02:27:03 UTC 2025","passed","Sat Nov 15 02:27:04 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","0","","","Sat Nov 15 02:26:59 UTC 2025","passed","Sat Nov 15 02:26:59 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","661","And I login with test@test.com and testpassword","","Sat Nov 15 02:26:47 UTC 2025","passed","Sat Nov 15 02:26:48 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","1199","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Sat Nov 15 02:27:08 UTC 2025","passed","Sat Nov 15 02:27:09 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","6241","Then I should see a toast message saying Login Successful !!","","Sat Nov 15 02:26:53 UTC 2025","passed","Sat Nov 15 02:26:59 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","0","","","Sat Nov 15 02:27:10 UTC 2025","passed","Sat Nov 15 02:27:10 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","208","And I logout from the dashboard","","Sat Nov 15 02:27:00 UTC 2025","passed","Sat Nov 15 02:27:00 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","5163","Then I should see a toast message saying Login Failed !!","","Sat Nov 15 02:26:48 UTC 2025","passed","Sat Nov 15 02:26:53 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","1863","When I click on the text area of add todo input","","Sat Nov 15 02:27:00 UTC 2025","passed","Sat Nov 15 02:27:02 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","1","","","Sat Nov 15 02:26:55 UTC 2025","passed","Sat Nov 15 02:26:55 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","0","","","Sat Nov 15 02:27:05 UTC 2025","passed","Sat Nov 15 02:27:05 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","1299","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Sat Nov 15 02:26:58 UTC 2025","passed","Sat Nov 15 02:26:59 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","680","When I login with shanu@test.com and SuperSecretPassword!","","Sat Nov 15 02:26:47 UTC 2025","passed","Sat Nov 15 02:26:48 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","1879","When I click on the text area of add todo input","","Sat Nov 15 02:26:56 UTC 2025","passed","Sat Nov 15 02:26:58 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","281","And I logout from the dashboard","","Sat Nov 15 02:26:55 UTC 2025","passed","Sat Nov 15 02:26:55 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","105","Given I am on the login page","","Sat Nov 15 02:26:53 UTC 2025","passed","Sat Nov 15 02:26:53 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","208","And I logout from the dashboard","","Sat Nov 15 02:27:04 UTC 2025","passed","Sat Nov 15 02:27:05 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","185","When I change ""Change status task"" status from Completed to Incomplete","","Sat Nov 15 02:27:04 UTC 2025","passed","Sat Nov 15 02:27:04 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","1126","Given I am on the login page","","Sat Nov 15 02:26:46 UTC 2025","passed","Sat Nov 15 02:26:47 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","0","","","Sat Nov 15 02:27:00 UTC 2025","passed","Sat Nov 15 02:27:00 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","99","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Sat Nov 15 02:27:00 UTC 2025","passed","Sat Nov 15 02:27:00 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","154","And I delete ""Updated the task"" by clicking on delete icon","","Sat Nov 15 02:27:09 UTC 2025","passed","Sat Nov 15 02:27:09 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","501","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Sat Nov 15 02:27:07 UTC 2025","passed","Sat Nov 15 02:27:08 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","134","Given I am on the login page","","Sat Nov 15 02:26:55 UTC 2025","passed","Sat Nov 15 02:26:55 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","290","And I login with test@test.com and testpassword","","Sat Nov 15 02:27:05 UTC 2025","passed","Sat Nov 15 02:27:05 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","171","When I delete ""Delete a sample task"" by clicking on delete icon","","Sat Nov 15 02:26:59 UTC 2025","passed","Sat Nov 15 02:27:00 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","6812","When I click on the text area of add todo input","","Sat Nov 15 02:26:48 UTC 2025","passed","Sat Nov 15 02:26:54 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","510","And I add ""Change status task"" on 04/14/2021 as Completed","","Sat Nov 15 02:27:02 UTC 2025","passed","Sat Nov 15 02:27:03 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","166","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Sat Nov 15 02:27:07 UTC 2025","passed","Sat Nov 15 02:27:07 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","133","Then I verify ""Change status task"" status is changed to Incomplete","","Sat Nov 15 02:27:04 UTC 2025","passed","Sat Nov 15 02:27:04 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","366","When I login with test@test.com and testpassword","","Sat Nov 15 02:26:53 UTC 2025","passed","Sat Nov 15 02:26:53 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","463","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Sat Nov 15 02:27:07 UTC 2025","passed","Sat Nov 15 02:27:07 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","351","And I login with test@test.com and testpassword","","Sat Nov 15 02:26:55 UTC 2025","passed","Sat Nov 15 02:26:56 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","1724","When I click on the text area of add todo input","","Sat Nov 15 02:27:05 UTC 2025","passed","Sat Nov 15 02:27:07 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","224","And I logout from the dashboard","","Sat Nov 15 02:27:09 UTC 2025","passed","Sat Nov 15 02:27:10 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","134","Given I am on the login page","","Sat Nov 15 02:27:00 UTC 2025","passed","Sat Nov 15 02:27:00 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","460","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Sat Nov 15 02:26:58 UTC 2025","passed","Sat Nov 15 02:26:58 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","138","Given I am on the login page","","Sat Nov 15 02:27:05 UTC 2025","passed","Sat Nov 15 02:27:05 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
