"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","768","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Thu Oct 31 02:18:50 GMT 2024","passed","Thu Oct 31 02:18:51 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","5659","Then I should see a toast message saying Login Failed !!","","Thu Oct 31 02:18:40 GMT 2024","passed","Thu Oct 31 02:18:45 GMT 2024","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","198","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Thu Oct 31 02:19:08 GMT 2024","passed","Thu Oct 31 02:19:08 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","162","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Thu Oct 31 02:18:57 GMT 2024","passed","Thu Oct 31 02:18:57 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","146","Then I verify ""Change status task"" status is changed to Incomplete","","Thu Oct 31 02:19:08 GMT 2024","passed","Thu Oct 31 02:19:08 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","4351","When I click on the text area of add todo input","","Thu Oct 31 02:18:52 GMT 2024","passed","Thu Oct 31 02:18:56 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","0","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Thu Oct 31 02:19:19 GMT 2024","skipped","Thu Oct 31 02:19:19 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","9284","When I click on the text area of add todo input","","Thu Oct 31 02:18:58 GMT 2024","passed","Thu Oct 31 02:19:07 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","439","And I login with test@test.com and testpassword","","Thu Oct 31 02:18:39 GMT 2024","passed","Thu Oct 31 02:18:40 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","0","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Thu Oct 31 02:19:19 GMT 2024","skipped","Thu Oct 31 02:19:19 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","365","And I logout from the dashboard","","Thu Oct 31 02:19:09 GMT 2024","passed","Thu Oct 31 02:19:09 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","0","","","Thu Oct 31 02:19:19 GMT 2024","passed","Thu Oct 31 02:19:19 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","266","And I login with test@test.com and testpassword","","Thu Oct 31 02:19:09 GMT 2024","passed","Thu Oct 31 02:19:09 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","320","And I login with test@test.com and testpassword","","Thu Oct 31 02:18:58 GMT 2024","passed","Thu Oct 31 02:18:58 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","434","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Thu Oct 31 02:18:56 GMT 2024","passed","Thu Oct 31 02:18:57 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
