"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","","","Mon Jan 05 03:09:46 UTC 2026","passed","Mon Jan 05 03:09:46 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","459","And I add ""Change status task"" on 04/14/2021 as Completed","","Mon Jan 05 03:09:56 UTC 2026","passed","Mon Jan 05 03:09:56 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","134","Given I am on the login page","","Mon Jan 05 03:09:54 UTC 2026","passed","Mon Jan 05 03:09:54 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","4551","When I click on the text area of add todo input","","Mon Jan 05 03:09:47 UTC 2026","passed","Mon Jan 05 03:09:51 UTC 2026","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","151","And I delete ""Change status task"" by clicking on delete icon","","Mon Jan 05 03:09:58 UTC 2026","passed","Mon Jan 05 03:09:58 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","6150","Then I should see a toast message saying Login Failed !!","","Mon Jan 05 03:09:39 UTC 2026","passed","Mon Jan 05 03:09:45 UTC 2026","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","0","","","Mon Jan 05 03:09:58 UTC 2026","passed","Mon Jan 05 03:09:58 UTC 2026","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","166","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Mon Jan 05 03:10:00 UTC 2026","passed","Mon Jan 05 03:10:01 UTC 2026","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","6205","When I click on the text area of add todo input","","Mon Jan 05 03:09:39 UTC 2026","passed","Mon Jan 05 03:09:45 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","731","And I login with test@test.com and testpassword","","Mon Jan 05 03:09:38 UTC 2026","passed","Mon Jan 05 03:09:39 UTC 2026","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
