"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","236","When I change ""Change status task"" status from Completed to Incomplete","","Sat Nov 30 02:21:01 GMT 2024","passed","Sat Nov 30 02:21:01 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","367","And I logout from the dashboard","","Sat Nov 30 02:21:01 GMT 2024","passed","Sat Nov 30 02:21:02 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","3654","When I click on the text area of add todo input","","Sat Nov 30 02:21:02 GMT 2024","passed","Sat Nov 30 02:21:06 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","827","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Sat Nov 30 02:20:43 GMT 2024","passed","Sat Nov 30 02:20:44 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","5213","Then I should see a toast message saying Login Failed !!","","Sat Nov 30 02:20:33 GMT 2024","passed","Sat Nov 30 02:20:38 GMT 2024","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","733","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Sat Nov 30 02:21:07 GMT 2024","passed","Sat Nov 30 02:21:07 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","179","Given I am on the login page","","Sat Nov 30 02:20:44 GMT 2024","passed","Sat Nov 30 02:20:45 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","234","When I delete ""Delete a sample task"" by clicking on delete icon","","Sat Nov 30 02:20:50 GMT 2024","passed","Sat Nov 30 02:20:50 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","1043","And I login with test@test.com and testpassword","","Sat Nov 30 02:20:32 GMT 2024","passed","Sat Nov 30 02:20:33 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","6278","Then I should see a toast message saying Login Successful !!","","Sat Nov 30 02:20:39 GMT 2024","passed","Sat Nov 30 02:20:45 GMT 2024","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","4107","When I click on the text area of add todo input","","Sat Nov 30 02:20:45 GMT 2024","passed","Sat Nov 30 02:20:49 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","10159","When I click on the text area of add todo input","","Sat Nov 30 02:20:33 GMT 2024","passed","Sat Nov 30 02:20:43 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","123","Given I am on the login page","","Sat Nov 30 02:20:38 GMT 2024","passed","Sat Nov 30 02:20:38 GMT 2024","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","273","And I login with test@test.com and testpassword","","Sat Nov 30 02:21:02 GMT 2024","passed","Sat Nov 30 02:21:02 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","338","And I login with test@test.com and testpassword","","Sat Nov 30 02:20:51 GMT 2024","passed","Sat Nov 30 02:20:51 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","318","And I delete ""Updated the task"" by clicking on delete icon","","Sat Nov 30 02:21:08 GMT 2024","passed","Sat Nov 30 02:21:08 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","336","And I logout from the dashboard","","Sat Nov 30 02:20:44 GMT 2024","passed","Sat Nov 30 02:20:44 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","485","And I add ""Change status task"" on 04/14/2021 as Completed","","Sat Nov 30 02:21:00 GMT 2024","passed","Sat Nov 30 02:21:01 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
