"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Sun Mar 09 02:02:26 GMT 2025","skipped","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","0","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Sun Mar 09 02:01:56 GMT 2025","skipped","Sun Mar 09 02:01:56 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","0","When I delete ""Delete a sample task"" by clicking on delete icon","","Sun Mar 09 02:02:06 GMT 2025","skipped","Sun Mar 09 02:02:06 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","10098","And I login with test@test.com and testpassword","","Sun Mar 09 02:02:06 GMT 2025","broken","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","0","And I logout from the dashboard","","Sun Mar 09 02:02:26 GMT 2025","skipped","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","0","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Sun Mar 09 02:02:06 GMT 2025","skipped","Sun Mar 09 02:02:06 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","5662","Then I should see a toast message saying Login Failed !!","","Sun Mar 09 02:01:46 GMT 2025","passed","Sun Mar 09 02:01:51 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","1","","","Sun Mar 09 02:02:02 GMT 2025","passed","Sun Mar 09 02:02:02 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","0","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Sun Mar 09 02:02:06 GMT 2025","skipped","Sun Mar 09 02:02:06 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","0","","","Sun Mar 09 02:02:16 GMT 2025","passed","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","0","And I logout from the dashboard","","Sun Mar 09 02:01:56 GMT 2025","skipped","Sun Mar 09 02:01:56 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","0","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Sun Mar 09 02:02:26 GMT 2025","skipped","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","0","","","Sun Mar 09 02:01:56 GMT 2025","passed","Sun Mar 09 02:01:56 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","0","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Sun Mar 09 02:01:56 GMT 2025","skipped","Sun Mar 09 02:01:56 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","0","","","Sun Mar 09 02:02:06 GMT 2025","passed","Sun Mar 09 02:02:06 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","107","Given I am on the login page","","Sun Mar 09 02:02:16 GMT 2025","passed","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","0","When I click on the text area of add todo input","","Sun Mar 09 02:02:06 GMT 2025","skipped","Sun Mar 09 02:02:06 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","0","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Sun Mar 09 02:02:26 GMT 2025","skipped","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","0","And I logout from the dashboard","","Sun Mar 09 02:02:16 GMT 2025","skipped","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","10098","And I login with test@test.com and testpassword","","Sun Mar 09 02:02:16 GMT 2025","broken","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","0","When I click on the text area of add todo input","","Sun Mar 09 02:02:16 GMT 2025","skipped","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","10095","And I login with test@test.com and testpassword","","Sun Mar 09 02:01:56 GMT 2025","broken","Sun Mar 09 02:02:06 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","0","When I click on the text area of add todo input","","Sun Mar 09 02:02:26 GMT 2025","skipped","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","0","And I delete ""Updated the task"" by clicking on delete icon","","Sun Mar 09 02:02:26 GMT 2025","skipped","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","0","","","Sun Mar 09 02:02:26 GMT 2025","passed","Sun Mar 09 02:02:26 GMT 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","305","When I login with test@test.com and testpassword","","Sun Mar 09 02:01:51 GMT 2025","passed","Sun Mar 09 02:01:52 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","10108","When I click on the text area of add todo input","","Sun Mar 09 02:01:46 GMT 2025","broken","Sun Mar 09 02:01:56 GMT 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","10109","Then I should see a toast message saying Login Successful !!","","Sun Mar 09 02:01:52 GMT 2025","failed","Sun Mar 09 02:02:02 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","140","Given I am on the login page","","Sun Mar 09 02:01:51 GMT 2025","passed","Sun Mar 09 02:01:51 GMT 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","0","And I delete ""Change status task"" by clicking on delete icon","","Sun Mar 09 02:02:16 GMT 2025","skipped","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","1","And I logout from the dashboard","","Sun Mar 09 02:02:06 GMT 2025","skipped","Sun Mar 09 02:02:06 GMT 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","0","When I change ""Change status task"" status from Completed to Incomplete","","Sun Mar 09 02:02:16 GMT 2025","skipped","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","0","And I add ""Change status task"" on 04/14/2021 as Completed","","Sun Mar 09 02:02:16 GMT 2025","skipped","Sun Mar 09 02:02:16 GMT 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
