"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Mon Dec 30 02:18:41 GMT 2024","skipped","Mon Dec 30 02:18:41 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","417","Given I am on the login page","","Mon Dec 30 02:17:58 GMT 2024","passed","Mon Dec 30 02:17:59 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","10111","And I login with test@test.com and testpassword","","Mon Dec 30 02:18:11 GMT 2024","broken","Mon Dec 30 02:18:21 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","0","When I click on the text area of add todo input","","Mon Dec 30 02:18:31 GMT 2024","skipped","Mon Dec 30 02:18:31 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","1","","","Mon Dec 30 02:18:10 GMT 2024","passed","Mon Dec 30 02:18:10 GMT 2024","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","291","When I login with test@test.com and testpassword","","Mon Dec 30 02:18:05 GMT 2024","passed","Mon Dec 30 02:18:05 GMT 2024","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","0","And I logout from the dashboard","","Mon Dec 30 02:18:31 GMT 2024","skipped","Mon Dec 30 02:18:31 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","0","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Mon Dec 30 02:18:21 GMT 2024","skipped","Mon Dec 30 02:18:21 GMT 2024","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","0","When I change ""Change status task"" status from Completed to Incomplete","","Mon Dec 30 02:18:31 GMT 2024","skipped","Mon Dec 30 02:18:31 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","219","Given I am on the login page","","Mon Dec 30 02:18:31 GMT 2024","passed","Mon Dec 30 02:18:31 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","136","Given I am on the login page","","Mon Dec 30 02:18:05 GMT 2024","passed","Mon Dec 30 02:18:05 GMT 2024","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","10122","And I login with test@test.com and testpassword","","Mon Dec 30 02:18:21 GMT 2024","broken","Mon Dec 30 02:18:31 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","1","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Mon Dec 30 02:18:31 GMT 2024","skipped","Mon Dec 30 02:18:31 GMT 2024","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","0","And I logout from the dashboard","","Mon Dec 30 02:18:41 GMT 2024","skipped","Mon Dec 30 02:18:41 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","10111","And I login with test@test.com and testpassword","","Mon Dec 30 02:18:31 GMT 2024","broken","Mon Dec 30 02:18:41 GMT 2024","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
