"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","306","And I login with test@test.com and testpassword","","Wed Dec 10 02:50:58 UTC 2025","passed","Wed Dec 10 02:50:58 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","0","","","Wed Dec 10 02:50:53 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","99","Then I verify ""Change status task"" status is changed to Incomplete","","Wed Dec 10 02:50:57 UTC 2025","passed","Wed Dec 10 02:50:58 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","1499","When I click on the text area of add todo input","","Wed Dec 10 02:50:50 UTC 2025","passed","Wed Dec 10 02:50:51 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","124","Given I am on the login page","","Wed Dec 10 02:50:47 UTC 2025","passed","Wed Dec 10 02:50:47 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","1202","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","Wed Dec 10 02:50:52 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","134","Given I am on the login page","","Wed Dec 10 02:50:49 UTC 2025","passed","Wed Dec 10 02:50:49 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","1440","When I click on the text area of add todo input","","Wed Dec 10 02:50:58 UTC 2025","passed","Wed Dec 10 02:51:00 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","1728","When I click on the text area of add todo input","","Wed Dec 10 02:50:54 UTC 2025","passed","Wed Dec 10 02:50:56 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","475","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Wed Dec 10 02:50:51 UTC 2025","passed","Wed Dec 10 02:50:52 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","221","And I logout from the dashboard","","Wed Dec 10 02:50:58 UTC 2025","passed","Wed Dec 10 02:50:58 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","127","Given I am on the login page","","Wed Dec 10 02:50:53 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","151","And I delete ""Updated the task"" by clicking on delete icon","","Wed Dec 10 02:51:02 UTC 2025","passed","Wed Dec 10 02:51:02 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","1301","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Wed Dec 10 02:51:01 UTC 2025","passed","Wed Dec 10 02:51:02 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","113","Then I verify ""Delete a sample task"" is deleted from the tasklist","","Wed Dec 10 02:50:53 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","527","And I add ""Change status task"" on 04/14/2021 as Completed","","Wed Dec 10 02:50:56 UTC 2025","passed","Wed Dec 10 02:50:56 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","249","And I logout from the dashboard","","Wed Dec 10 02:50:53 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","640","And I login with test@test.com and testpassword","","Wed Dec 10 02:50:41 UTC 2025","passed","Wed Dec 10 02:50:42 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","170","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","Wed Dec 10 02:51:00 UTC 2025","passed","Wed Dec 10 02:51:01 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","938","Given I am on the login page","","Wed Dec 10 02:50:40 UTC 2025","passed","Wed Dec 10 02:50:41 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","153","And I delete ""Change status task"" by clicking on delete icon","","Wed Dec 10 02:50:58 UTC 2025","passed","Wed Dec 10 02:50:58 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","210","And I logout from the dashboard","","Wed Dec 10 02:50:49 UTC 2025","passed","Wed Dec 10 02:50:49 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","122","Given I am on the login page","","Wed Dec 10 02:50:58 UTC 2025","passed","Wed Dec 10 02:50:58 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","227","And I logout from the dashboard","","Wed Dec 10 02:51:02 UTC 2025","passed","Wed Dec 10 02:51:03 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","317","And I login with test@test.com and testpassword","","Wed Dec 10 02:50:53 UTC 2025","passed","Wed Dec 10 02:50:54 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","317","When I login with test@test.com and testpassword","","Wed Dec 10 02:50:47 UTC 2025","passed","Wed Dec 10 02:50:47 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","0","","","Wed Dec 10 02:51:03 UTC 2025","passed","Wed Dec 10 02:51:03 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","640","When I login with shanu@test.com and SuperSecretPassword!","","Wed Dec 10 02:50:41 UTC 2025","passed","Wed Dec 10 02:50:42 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","286","And I login with test@test.com and testpassword","","Wed Dec 10 02:50:49 UTC 2025","passed","Wed Dec 10 02:50:50 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","495","And I add ""Update a sample task"" on 02/12/2021 as Completed","","Wed Dec 10 02:51:00 UTC 2025","passed","Wed Dec 10 02:51:00 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","191","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Wed Dec 10 02:50:49 UTC 2025","passed","Wed Dec 10 02:50:49 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","1266","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","Wed Dec 10 02:50:56 UTC 2025","passed","Wed Dec 10 02:50:57 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","1","","","Wed Dec 10 02:50:58 UTC 2025","passed","Wed Dec 10 02:50:58 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","6208","Then I should see a toast message saying Login Successful !!","","Wed Dec 10 02:50:47 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","0","","","Wed Dec 10 02:50:49 UTC 2025","passed","Wed Dec 10 02:50:49 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","171","When I change ""Change status task"" status from Completed to Incomplete","","Wed Dec 10 02:50:57 UTC 2025","passed","Wed Dec 10 02:50:57 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","0","","","Wed Dec 10 02:50:53 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","4647","Then I should see a toast message saying Login Failed !!","","Wed Dec 10 02:50:42 UTC 2025","passed","Wed Dec 10 02:50:47 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","6231","When I click on the text area of add todo input","","Wed Dec 10 02:50:42 UTC 2025","passed","Wed Dec 10 02:50:48 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","531","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Wed Dec 10 02:51:01 UTC 2025","passed","Wed Dec 10 02:51:01 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","564","And I add ""Add a sample task"" on 10/22/2022 as Completed","","Wed Dec 10 02:50:48 UTC 2025","passed","Wed Dec 10 02:50:49 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","170","When I delete ""Delete a sample task"" by clicking on delete icon","","Wed Dec 10 02:50:53 UTC 2025","passed","Wed Dec 10 02:50:53 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
