"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","98","Then I verify ""Change status task"" status is changed to Incomplete","","Thu Oct 30 02:41:38 UTC 2025","passed","Thu Oct 30 02:41:38 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","1945","When I click on the text area of add todo input","","Thu Oct 30 02:41:29 UTC 2025","passed","Thu Oct 30 02:41:31 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","517","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","Thu Oct 30 02:41:41 UTC 2025","passed","Thu Oct 30 02:41:41 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","5144","Then I should see a toast message saying Login Failed !!","","Thu Oct 30 02:41:22 UTC 2025","passed","Thu Oct 30 02:41:27 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","0","","","Thu Oct 30 02:41:33 UTC 2025","passed","Thu Oct 30 02:41:33 UTC 2025","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","460","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","Thu Oct 30 02:41:31 UTC 2025","passed","Thu Oct 30 02:41:32 UTC 2025","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","169","And I delete ""Change status task"" by clicking on delete icon","","Thu Oct 30 02:41:38 UTC 2025","passed","Thu Oct 30 02:41:38 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
"","168","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","Thu Oct 30 02:41:29 UTC 2025","passed","Thu Oct 30 02:41:29 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","1171","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","Thu Oct 30 02:41:41 UTC 2025","passed","Thu Oct 30 02:41:42 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","1478","When I click on the text area of add todo input","","Thu Oct 30 02:41:39 UTC 2025","passed","Thu Oct 30 02:41:40 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","707","And I login with test@test.com and testpassword","","Thu Oct 30 02:41:21 UTC 2025","passed","Thu Oct 30 02:41:22 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","6386","When I click on the text area of add todo input","","Thu Oct 30 02:41:22 UTC 2025","passed","Thu Oct 30 02:41:28 UTC 2025","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","166","And I delete ""Updated the task"" by clicking on delete icon","","Thu Oct 30 02:41:42 UTC 2025","passed","Thu Oct 30 02:41:42 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","317","And I login with test@test.com and testpassword","","Thu Oct 30 02:41:34 UTC 2025","passed","Thu Oct 30 02:41:34 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","1914","When I click on the text area of add todo input","","Thu Oct 30 02:41:34 UTC 2025","passed","Thu Oct 30 02:41:36 UTC 2025","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","303","And I login with test@test.com and testpassword","","Thu Oct 30 02:41:38 UTC 2025","passed","Thu Oct 30 02:41:39 UTC 2025","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
