"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","128","Given I am on the login page","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Given I am on the login page"
"","7138","When I click on the text area of add todo input","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","When I click on the text area of add todo input"
"","1","","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list",""
"","5542","When I click on the text area of add todo input","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I click on the text area of add todo input"
"","2522","When I click on the text area of add todo input","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I click on the text area of add todo input"
"","538","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","When I update ""Update a sample task"" to ""Updated the task"" on 05/12/2021 as Incomplete in the tasklist"
"","148","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Update a sample task"" on 02/12/2021 as Completed is added in the tasklist"
"","98","Then I verify ""Change status task"" status is changed to Incomplete","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" status is changed to Incomplete"
"","243","And I logout from the dashboard","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I logout from the dashboard"
"","1","And I delete ""Updated the task"" by clicking on delete icon","","2026-08-23","skipped","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I delete ""Updated the task"" by clicking on delete icon"
"","756","When I login with shanu@test.com and SuperSecretPassword!","","2026-08-23","passed","2026-08-23","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with shanu@test.com and SuperSecretPassword!"
"","167","When I delete ""Delete a sample task"" by clicking on delete icon","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I delete ""Delete a sample task"" by clicking on delete icon"
"","746","And I login with test@test.com and testpassword","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I login with test@test.com and testpassword"
"","0","","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list",""
"","6246","Then I should see a toast message saying Login Successful !!","","2026-08-23","passed","2026-08-23","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Successful !!"
"","536","And I add ""Update a sample task"" on 02/12/2021 as Completed","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I add ""Update a sample task"" on 02/12/2021 as Completed"
"","243","And I logout from the dashboard","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I logout from the dashboard"
"","353","When I login with test@test.com and testpassword","","2026-08-23","passed","2026-08-23","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","When I login with test@test.com and testpassword"
"","272","And I login with test@test.com and testpassword","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I login with test@test.com and testpassword"
"","528","And I add ""Change status task"" on 04/14/2021 as Completed","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I add ""Change status task"" on 04/14/2021 as Completed"
"","134","Given I am on the login page","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Given I am on the login page"
"","452","And I logout from the dashboard","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I logout from the dashboard"
"","89","Given I am on the login page","","2026-08-23","passed","2026-08-23","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Given I am on the login page"
"","4652","Then I should see a toast message saying Login Failed !!","","2026-08-23","passed","2026-08-23","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page","Then I should see a toast message saying Login Failed !!"
"","1","","","2026-08-23","passed","2026-08-23","","This is for Login page test automation: Verify only login correct user credential can access dashboard page","This is for Login page test automation: Verify only login correct user credential can access dashboard page",""
"","1064","Given I am on the login page","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Given I am on the login page"
"","537","And I add ""Delete a sample task"" on 09/19/2022 as Completed","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I add ""Delete a sample task"" on 09/19/2022 as Completed"
"","577","And I add ""Add a sample task"" on 10/22/2022 as Completed","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","And I add ""Add a sample task"" on 10/22/2022 as Completed"
"","117","Then I verify ""Delete a sample task"" is deleted from the tasklist","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" is deleted from the tasklist"
"","5460","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist","","2026-08-23","failed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","Then I verify ""Updated the task"" on 05/12/2021 as Incomplete is added in the tasklist"
"","1716","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","Then I verify ""Change status task"" on 04/14/2021 as Completed is added in the tasklist"
"","2282","When I click on the text area of add todo input","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","When I click on the text area of add todo input"
"","0","And I logout from the dashboard","","2026-08-23","skipped","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I logout from the dashboard"
"","134","When I change ""Change status task"" status from Completed to Incomplete","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","When I change ""Change status task"" status from Completed to Incomplete"
"","353","And I login with test@test.com and testpassword","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","And I login with test@test.com and testpassword"
"","270","And I login with test@test.com and testpassword","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list","And I login with test@test.com and testpassword"
"","164","Given I am on the login page","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Given I am on the login page"
"","1316","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list","Then I verify ""Delete a sample task"" on 09/19/2022 as Completed is added in the tasklist"
"","1","","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Delete task to the task list","This is for tasklist test scenario automation: Delete task to the task list",""
"","261","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Add task to the task list","This is for tasklist test scenario automation: Add task to the task list","Then I verify ""Add a sample task"" on 10/22/2022 as Completed is added in the tasklist"
"","0","","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Update task in the task list","This is for tasklist test scenario automation: Update task in the task list",""
"","150","And I delete ""Change status task"" by clicking on delete icon","","2026-08-23","passed","2026-08-23","","This is for tasklist test scenario automation: Change task status in the task list","This is for tasklist test scenario automation: Change task status in the task list","And I delete ""Change status task"" by clicking on delete icon"
